9.18449,3.7993,0
10.12694,2.26971,0
2.50794,2.93869,0
11.51544,3.89194,0
8.05838,2.42984,0
4.07174,2.96911,0
8.63002,2.04458,0
3.68401,2.48582,0
7.82793,3.62413,0
4.77372,3.49313,0
3.58772,3.11156,0
2.17195,2.50264,0
5.78866,3.62338,0
4.19171,3.1899,0
4.02086,3.75981,0
6.37571,3.65871,0
2.70896,2.24727,0
11.87359,2.73745,0
10.93289,2.34004,0
10.63802,3.39656,0
7.87115,2.73252,0
7.93081,3.73548,0
7.05958,3.91371,0
2.10938,3.36985,0
5.35211,3.03374,0
2.59084,3.20919,0
10.04779,3.08911,0
6.31858,2.77608,0
6.56573,3.06319,0
10.33262,2.67944,0
2.55856,2.44066,0
5.2108,3.65942,0
6.27265,3.74924,0
4.75866,3.66574,0
2.04116,3.9871,0
5.88443,2.91043,0
7.90505,2.07635,0
5.70167,3.27251,0
10.02821,3.80435,0
8.42212,3.43795,0
6.03535,2.654,0
10.26276,2.75657,0
6.10096,3.07735,0
6.06057,2.34135,0
10.59475,3.25221,0
11.86338,2.74067,0
4.93706,2.31976,0
3.23274,3.72363,0
11.79221,2.21647,0
4.89279,3.82632,0
2.51014,2.79536,0
8.97961,2.1185,0
8.53875,2.12255,0
10.17913,2.66198,0
11.09243,2.86169,0
4.69808,3.47614,0
10.28385,2.20373,0
8.02198,3.44211,0
7.04643,3.70601,0
5.68691,2.00187,0
8.24622,3.98152,0
5.87689,3.77981,0
7.05023,2.64871,0
5.71087,3.95533,0
6.67529,2.34341,0
11.54582,2.85888,0
9.95531,2.57303,0
5.20226,3.4284,0
2.70677,3.54956,0
3.59146,3.73217,0
6.53961,2.58104,0
11.24754,2.84523,0
10.94169,2.06935,0
3.44121,2.7986,0
11.80618,3.70978,0
11.31966,3.5314,0
8.65633,3.19223,0
2.80528,2.43954,0
7.69334,3.09486,0
6.23526,3.91058,0
4.77911,3.12363,0
11.79419,3.85443,0
7.85653,3.18776,0
8.8731,2.80276,0
5.65569,3.21164,0
4.31447,3.69345,0
11.33058,2.51547,0
6.16843,3.06559,0
4.70602,3.96384,0
8.29008,2.90331,0
4.50015,2.61003,0
8.11836,2.36484,0
7.24362,3.75508,0
2.16046,2.00432,0
8.79932,2.69148,0
4.48274,2.38505,0
2.94005,3.90706,0
9.23925,2.74245,0
6.2228,2.6957,0
10.19014,3.3641,0
11.74732,2.65219,0
8.03966,3.64679,0
2.14997,3.20451,0
10.18521,2.27057,0
10.74693,3.40636,0
9.68054,3.42681,0
4.20266,3.83768,0
5.59985,2.4412,0
8.88123,2.77744,0
7.18664,3.64564,0
10.19939,2.35854,0
8.02503,3.87946,0
9.65411,2.01718,0
7.22639,2.90052,0
11.78275,3.87187,0
10.23431,3.65315,0
4.12937,2.52258,0
3.1601,2.13603,0
4.50047,3.37815,0
10.27217,2.55272,0
4.41342,3.80331,0
